season,player_id,name,team,conf,yr,role,dominant_archetype_code,dominant_archetype,top_1_code,top_1_archetype,top_1_pct,top_2_code,top_2_archetype,top_2_pct,top_3_code,top_3_archetype,top_3_pct,A0,A1,A2,A3,A4,A5,A6,A7
2026,80843,Nastja Claessens,Kansas St.,B12,Jr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.44682998,A2,Two-Way Star Big,0.18155282,A0,Traditional Big,0.12120413,0.12120413,0.0,0.18155282,0.08609393,0.0,0.11595597,0.04836319,0.44682998
2026,78960,Ramiya White,Kansas St.,B12,So,PF/C,A0,Traditional Big,A0,Traditional Big,0.61562007,A1,Midrange-Heavy Role Player,0.27833118,A7,Efficient Off-Ball Finisher,0.10604875,0.61562007,0.27833118,0.0,0.0,0.0,0.0,0.0,0.10604875
2026,70289,Taryn Sides,Kansas St.,B12,Jr,Scoring PG,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.32566916,A5,Two-Way Star Guard,0.31041442,A3,Three-Point Specialist,0.21700752,0.0,0.0,0.0,0.21700752,0.11016602,0.31041442,0.03674288,0.32566916
2026,67999,Tess Heal,Kansas St.,B12,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.47060684,A7,Efficient Off-Ball Finisher,0.2557755,A0,Traditional Big,0.15381545,0.15381545,0.0,0.01896432,0.0,0.47060684,0.10083789,0.0,0.2557755
2026,79484,Emaya Lewis,Kennesaw St.,CUSA,So,PF/C,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.59917827,A2,Two-Way Star Big,0.24737886,A6,Low-Production Player,0.15344287,0.0,0.59917827,0.24737886,0.0,0.0,0.0,0.15344287,0.0
2026,78498,Gabriela Bendeck-Giron,Kennesaw St.,CUSA,Sr,Combo G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.52005184,A6,Low-Production Player,0.29880906,A5,Two-Way Star Guard,0.10821616,0.0,0.0,0.0,0.07292294,0.0,0.10821616,0.29880906,0.52005184
2026,79644,Kaelyn Flowers,Kennesaw St.,CUSA,So,Combo G,A4,Combo Guard,A4,Combo Guard,0.22430556,A5,Two-Way Star Guard,0.22167401,A6,Low-Production Player,0.18640597,0.08439262,0.0,0.0,0.12597134,0.22430556,0.22167401,0.18640597,0.1572505
2026,68944,Kailyn Fields,Kennesaw St.,CUSA,Jr,Pure PG,A4,Combo Guard,A4,Combo Guard,0.27950762,A3,Three-Point Specialist,0.24385718,A6,Low-Production Player,0.18043071,0.0,0.0,0.0,0.24385718,0.27950762,0.17906602,0.18043071,0.11713846
2026,69379,Keyarah Berry,Kennesaw St.,CUSA,Sr,Wing G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.29802707,A0,Traditional Big,0.21826879,A6,Low-Production Player,0.12016551,0.21826879,0.08026249,0.08363139,0.0,0.1194315,0.29802707,0.12016551,0.08021324
2026,70931,Latazia Williamson,Kennesaw St.,CUSA,Jr,PF/C,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.3841734,A0,Traditional Big,0.32630597,A2,Two-Way Star Big,0.22241918,0.32630597,0.3841734,0.22241918,0.0,0.0,0.06710145,0.0,0.0
2026,80929,Madyson Elliott,Kennesaw St.,CUSA,Fr,Wing G,A4,Combo Guard,A4,Combo Guard,0.38232771,A6,Low-Production Player,0.22551753,A1,Midrange-Heavy Role Player,0.19776702,0.03267801,0.19776702,0.0,0.16170973,0.38232771,0.0,0.22551753,0.0
2026,78677,Mame Kane,Kennesaw St.,CUSA,So,PF/C,A0,Traditional Big,A0,Traditional Big,0.46212535,A1,Midrange-Heavy Role Player,0.32583436,A6,Low-Production Player,0.21204029,0.46212535,0.32583436,0.0,0.0,0.0,0.0,0.21204029,0.0
2026,80931,Marihya Hart,Kennesaw St.,CUSA,Jr,Wing G,A6,Low-Production Player,A6,Low-Production Player,0.55431882,A1,Midrange-Heavy Role Player,0.42832724,A7,Efficient Off-Ball Finisher,0.01735393,0.0,0.42832724,0.0,0.0,0.0,0.0,0.55431882,0.01735393
2026,78699,Shania Nichols,Kennesaw St.,CUSA,Jr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.45828357,A5,Two-Way Star Guard,0.20553775,A0,Traditional Big,0.13850601,0.13850601,0.0,0.0,0.45828357,0.10270472,0.20553775,0.0,0.09496796
2026,80928,TaTianna Stovall,Kennesaw St.,CUSA,Fr,PF/C,A0,Traditional Big,A0,Traditional Big,0.33744334,A2,Two-Way Star Big,0.29389726,A1,Midrange-Heavy Role Player,0.21819326,0.33744334,0.21819326,0.29389726,0.0,0.00482924,0.13273829,0.0128986,0.0
2026,68945,Trynce Taylor,Kennesaw St.,CUSA,Jr,Wing G,A2,Two-Way Star Big,A2,Two-Way Star Big,0.373645,A1,Midrange-Heavy Role Player,0.19407103,A4,Combo Guard,0.15249895,0.05265762,0.19407103,0.373645,0.0,0.15249895,0.11040071,0.0,0.11672668
2026,80979,Anna Campanelli,Kent St.,MAC,Fr,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.33959567,A0,Traditional Big,0.26540544,A7,Efficient Off-Ball Finisher,0.15590877,0.26540544,0.0,0.06761218,0.33959567,0.11399586,0.02307343,0.03440865,0.15590877
2026,71887,Bianca Juzzo,Kent St.,MAC,Sr,Wing G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.25611945,A7,Efficient Off-Ball Finisher,0.20302846,A3,Three-Point Specialist,0.18029695,0.1588733,0.25611945,0.0,0.18029695,0.13822777,0.0,0.06345407,0.20302846
2026,80514,Caitlyn Holmes,Kent St.,MAC,Fr,Combo G,A4,Combo Guard,A4,Combo Guard,0.61500665,A2,Two-Way Star Big,0.15026239,A5,Two-Way Star Guard,0.14793953,0.05853702,0.01173823,0.15026239,0.0,0.61500665,0.14793953,0.01651617,0.0
2026,69794,Corynne Hauser,Kent St.,MAC,Jr,Combo G,A4,Combo Guard,A4,Combo Guard,0.53406318,A3,Three-Point Specialist,0.2440047,A5,Two-Way Star Guard,0.11522931,0.0,0.04198838,0.06471443,0.2440047,0.53406318,0.11522931,0.0,0.0
2026,69795,Dionna Gray,Kent St.,MAC,Sr,Pure PG,A4,Combo Guard,A4,Combo Guard,0.6347182,A5,Two-Way Star Guard,0.1792549,A6,Low-Production Player,0.14405433,0.03374548,0.0,0.0,0.0082271,0.6347182,0.1792549,0.14405433,0.0
2026,78799,Emory Klatt,Kent St.,MAC,So,Wing G,A0,Traditional Big,A0,Traditional Big,0.39566663,A7,Efficient Off-Ball Finisher,0.23655673,A2,Two-Way Star Big,0.21268598,0.39566663,0.0,0.21268598,0.0,0.0,0.15509067,0.0,0.23655673
2026,70717,Janae Tyler,Kent St.,MAC,Jr,PF/C,A0,Traditional Big,A0,Traditional Big,0.5372371,A1,Midrange-Heavy Role Player,0.29738858,A4,Combo Guard,0.12845104,0.5372371,0.29738858,0.0,0.02543329,0.12845104,0.0,0.0,0.01149
2026,79344,Journey Hildebrand,Kent St.,MAC,So,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.4784538,A6,Low-Production Player,0.14168598,A4,Combo Guard,0.13366911,0.04987984,0.07281035,0.12350091,0.4784538,0.13366911,0.0,0.14168598,0.0
2026,79343,Meghan Murray,Kent St.,MAC,So,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.26175944,A6,Low-Production Player,0.23022104,A5,Two-Way Star Guard,0.20186567,0.06012184,0.09040983,0.0,0.26175944,0.08243081,0.20186567,0.23022104,0.07319136
2026,71873,Mya Babbitt,Kent St.,MAC,Jr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.48733277,A4,Combo Guard,0.17920056,A5,Two-Way Star Guard,0.16337152,0.06919383,0.0,0.03094312,0.48733277,0.17920056,0.16337152,0.0,0.06995821
2026,71038,Riley Rismiller,Kent St.,MAC,Jr,Wing G,A0,Traditional Big,A0,Traditional Big,0.27345854,A2,Two-Way Star Big,0.26639976,A7,Efficient Off-Ball Finisher,0.18482145,0.27345854,0.16414368,0.26639976,0.07858012,0.03259645,0.0,0.0,0.18482145
2026,80511,Rylee Kalocay,Kent St.,MAC,Fr,Combo G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.23470711,A3,Three-Point Specialist,0.22087972,A0,Traditional Big,0.21932405,0.21932405,0.0,0.0,0.22087972,0.06566011,0.21285017,0.04657884,0.23470711
2026,69799,Tatiana Thomas,Kent St.,MAC,Sr,Stretch 4,A0,Traditional Big,A0,Traditional Big,0.35165308,A5,Two-Way Star Guard,0.33643852,A2,Two-Way Star Big,0.19895116,0.35165308,0.0,0.19895116,0.0,0.01225055,0.33643852,0.10070669,0.0
2026,78979,Amelia Hassett,Kentucky,SEC,Sr,Stretch 4,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.52209983,A3,Three-Point Specialist,0.2406603,A2,Two-Way Star Big,0.23723986,0.0,0.0,0.23723986,0.2406603,0.0,0.0,0.0,0.52209983
2026,68479,Asia Boone,Kentucky,SEC,Jr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.51749785,A7,Efficient Off-Ball Finisher,0.18925704,A4,Combo Guard,0.1445627,0.0,0.0,0.0,0.51749785,0.1445627,0.07910231,0.06958011,0.18925704
2026,70833,Clara Strack,Kentucky,SEC,Jr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.71229455,A1,Midrange-Heavy Role Player,0.12875922,A5,Two-Way Star Guard,0.08963089,0.0,0.12875922,0.71229455,0.0,0.0,0.08963089,0.0,0.06931534
2026,68604,Gabby Brooks,Kentucky,SEC,Jr,Pure PG,A6,Low-Production Player,A6,Low-Production Player,0.74922122,A3,Three-Point Specialist,0.2295506,A7,Efficient Off-Ball Finisher,0.02122819,0.0,0.0,0.0,0.2295506,0.0,0.0,0.74922122,0.02122819
2026,71270,Jordan Obi,Kentucky,SEC,Sr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.23215579,A2,Two-Way Star Big,0.22002059,A0,Traditional Big,0.19717132,0.19717132,0.19386019,0.22002059,0.0,0.15679211,0.0,0.0,0.23215579
2026,70163,Josie Gilvin,Kentucky,SEC,Sr,Scoring PG,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.41595056,A5,Two-Way Star Guard,0.25744456,A0,Traditional Big,0.19378352,0.19378352,0.03998456,0.0,0.0,0.0,0.25744456,0.0928368,0.41595056
2026,80555,Kaelyn Carroll,Kentucky,SEC,Fr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.32096171,A6,Low-Production Player,0.26960159,A2,Two-Way Star Big,0.23120449,0.0,0.0,0.23120449,0.17823221,0.0,0.0,0.26960159,0.32096171
2026,78485,Lexi Blue,Kentucky,SEC,So,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.53682435,A6,Low-Production Player,0.45499964,A1,Midrange-Heavy Role Player,0.00817601,0.0,0.00817601,0.0,0.0,0.0,0.0,0.45499964,0.53682435
2026,68267,Teonni Key,Kentucky,SEC,Sr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.46434921,A0,Traditional Big,0.23205301,A7,Efficient Off-Ball Finisher,0.11830575,0.23205301,0.10004385,0.46434921,0.0,0.08524818,0.0,0.0,0.11830575
2026,67982,Tonie Morgan,Kentucky,SEC,Sr,Pure PG,A4,Combo Guard,A4,Combo Guard,0.77882388,A5,Two-Way Star Guard,0.15148007,A7,Efficient Off-Ball Finisher,0.06969605,0.0,0.0,0.0,0.0,0.77882388,0.15148007,0.0,0.06969605
2026,81356,Camille Wiley,LIU,NEC,Fr,Combo G,A4,Combo Guard,A4,Combo Guard,0.33011193,A0,Traditional Big,0.32741355,A7,Efficient Off-Ball Finisher,0.1788927,0.32741355,0.0,0.0,0.0,0.33011193,0.0,0.16358182,0.1788927
2026,81373,Carmela Nunez,LIU,NEC,Fr,PF/C,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.40203169,A3,Three-Point Specialist,0.16566868,A6,Low-Production Player,0.15352041,0.15013998,0.40203169,0.12863924,0.16566868,0.0,0.0,0.15352041,0.0
2026,71407,Hannah Humphrey,LIU,NEC,Sr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.49369134,A7,Efficient Off-Ball Finisher,0.16427246,A4,Combo Guard,0.10554448,0.06285285,0.01073263,0.0,0.49369134,0.10554448,0.1001516,0.06275464,0.16427246
2026,71962,Isabella Tanedo,LIU,NEC,Sr,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.72734004,A1,Midrange-Heavy Role Player,0.14285441,A3,Three-Point Specialist,0.10840948,0.02139606,0.14285441,0.0,0.10840948,0.72734004,0.0,0.0,0.0
2026,70440,Janessa Williams,LIU,NEC,Jr,Wing F,A4,Combo Guard,A4,Combo Guard,0.23667584,A2,Two-Way Star Big,0.18793155,A3,Three-Point Specialist,0.17236785,0.13771489,0.0,0.18793155,0.17236785,0.23667584,0.10607916,0.0,0.15923072
2026,81366,Janiya Reed,LIU,NEC,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.52718821,A3,Three-Point Specialist,0.23103613,A6,Low-Production Player,0.14963036,0.0,0.0921453,0.0,0.23103613,0.52718821,0.0,0.14963036,0.0
2026,67690,Kadidia Toure,LIU,NEC,Jr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.61744052,A5,Two-Way Star Guard,0.38255948,A0,Traditional Big,0.0,0.0,0.0,0.61744052,0.0,0.0,0.38255948,0.0,0.0
2026,81747,Karly Klaer,LIU,NEC,Sr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.51329394,A6,Low-Production Player,0.3508702,A1,Midrange-Heavy Role Player,0.13583586,0.0,0.13583586,0.51329394,0.0,0.0,0.0,0.3508702,0.0
2026,69199,Kionna Gaines,LIU,NEC,Sr,Wing G,A4,Combo Guard,A4,Combo Guard,0.28136745,A2,Two-Way Star Big,0.27569273,A0,Traditional Big,0.23799087,0.23799087,0.0,0.27569273,0.0,0.28136745,0.09346699,0.05622516,0.0552568
2026,79707,Laura Molnárová,LIU,NEC,So,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.24102651,A7,Efficient Off-Ball Finisher,0.23316451,A1,Midrange-Heavy Role Player,0.16464122,0.00242407,0.16464122,0.11975215,0.24102651,0.16229115,0.0,0.07670038,0.23316451
2026,81355,Leila Nunez,LIU,NEC,Fr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.31783808,A6,Low-Production Player,0.21448144,A2,Two-Way Star Big,0.19956008,0.0,0.0,0.19956008,0.18250835,0.08561205,0.0,0.21448144,0.31783808
2026,81372,Saran Diallo Toure,LIU,NEC,Fr,PF/C,A0,Traditional Big,A0,Traditional Big,0.58934726,A4,Combo Guard,0.29118752,A6,Low-Production Player,0.09412358,0.58934726,0.02534164,0.0,0.0,0.29118752,0.0,0.09412358,0.0
2026,68869,Solangelei Akridge,LIU,NEC,Jr,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.43560778,A3,Three-Point Specialist,0.40981886,A5,Two-Way Star Guard,0.08436928,0.0,0.0,0.0,0.40981886,0.43560778,0.08436928,0.00402836,0.06617572
2026,68973,Amiya Joyner,LSU,SEC,Sr,PF/C,A0,Traditional Big,A0,Traditional Big,0.59009381,A2,Two-Way Star Big,0.23211033,A7,Efficient Off-Ball Finisher,0.13929413,0.59009381,0.0,0.23211033,0.0,0.0,0.03850173,0.0,0.13929413
2026,80270,Bella Hines,LSU,SEC,Fr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.4500476,A5,Two-Way Star Guard,0.19806674,A6,Low-Production Player,0.16599405,0.0,0.08249273,0.10339888,0.0,0.0,0.19806674,0.16599405,0.4500476
2026,80660,Divine Bourrage,LSU,SEC,Fr,Wing G,A6,Low-Production Player,A6,Low-Production Player,0.2560673,A5,Two-Way Star Guard,0.25419673,A1,Midrange-Heavy Role Player,0.13279861,0.0991343,0.13279861,0.06761473,0.07050427,0.0,0.25419673,0.2560673,0.11968405
2026,69250,Flau'jae Johnson,LSU,SEC,Sr,Wing G,A4,Combo Guard,A4,Combo Guard,0.31520241,A7,Efficient Off-Ball Finisher,0.21328245,A2,Two-Way Star Big,0.2003544,0.0,0.02651099,0.2003544,0.0354179,0.31520241,0.19524568,0.01398618,0.21328245
2026,81296,Grace Knox,LSU,SEC,Fr,PF/C,A0,Traditional Big,A0,Traditional Big,0.601307,A7,Efficient Off-Ball Finisher,0.17462387,A1,Midrange-Heavy Role Player,0.11248174,0.601307,0.11248174,0.10627344,0.0,0.0,0.00531395,0.0,0.17462387
2026,69844,Izzy Besselman,LSU,SEC,Sr,PF/C,A6,Low-Production Player,A6,Low-Production Player,1.0,A0,Traditional Big,0.0,A1,Midrange-Heavy Role Player,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2026,78853,Jada Richard,LSU,SEC,So,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.39870626,A7,Efficient Off-Ball Finisher,0.32383318,A5,Two-Way Star Guard,0.19409414,0.0,0.08336642,0.0,0.0,0.39870626,0.19409414,0.0,0.32383318
2026,68730,Kailyn Gilbert,LSU,SEC,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.55700308,A5,Two-Way Star Guard,0.22210142,A6,Low-Production Player,0.07875691,0.06946291,0.0,0.0,0.07267569,0.55700308,0.22210142,0.07875691,0.0
2026,79417,Kate Koval,LSU,SEC,So,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.48959277,A0,Traditional Big,0.46947887,A5,Two-Way Star Guard,0.04092835,0.46947887,0.0,0.48959277,0.0,0.0,0.04092835,0.0,0.0
2026,81116,Meghan Yarnevich,LSU,SEC,Fr,Wing G,A0,Traditional Big,A0,Traditional Big,0.79123218,A6,Low-Production Player,0.12819876,A5,Two-Way Star Guard,0.08056905,0.79123218,0.0,0.0,0.0,0.0,0.08056905,0.12819876,0.0
2026,68591,MiLaysia Fulwiley,LSU,SEC,Jr,Scoring PG,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.64024696,A2,Two-Way Star Big,0.28116477,A3,Three-Point Specialist,0.07646483,0.0,0.0,0.28116477,0.07646483,0.0,0.64024696,0.0,0.00212343
2026,69843,Mikaylah Williams,LSU,SEC,Jr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.41820939,A5,Two-Way Star Guard,0.2629218,A4,Combo Guard,0.15816695,0.0,0.07813725,0.08256461,0.0,0.15816695,0.2629218,0.0,0.41820939
2026,80658,ZaKiyah Johnson,LSU,SEC,Fr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.3257864,A2,Two-Way Star Big,0.32471997,A0,Traditional Big,0.26421355,0.26421355,0.0,0.32471997,0.0,0.03400385,0.05127623,0.0,0.3257864
2026,80702,Amiya Moses,La Salle,A10,Fr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.55067235,A6,Low-Production Player,0.31967991,A1,Midrange-Heavy Role Player,0.07464547,0.0,0.07464547,0.55067235,0.0,0.0,0.0,0.31967991,0.05500227
2026,78726,Anna Przyszlak,La Salle,A10,Sr,Wing G,A6,Low-Production Player,A6,Low-Production Player,0.67164672,A7,Efficient Off-Ball Finisher,0.13895252,A2,Two-Way Star Big,0.10712024,0.08228052,0.0,0.10712024,0.0,0.0,0.0,0.67164672,0.13895252
2026,67636,Aryss Macktoon,La Salle,A10,Jr,Wing G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.50151152,A1,Midrange-Heavy Role Player,0.29124989,A2,Two-Way Star Big,0.16551403,0.0,0.29124989,0.16551403,0.0,0.0,0.50151152,0.04172456,0.0
2026,70897,Ashleigh Connor,La Salle,A10,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.336622,A5,Two-Way Star Guard,0.30542261,A7,Efficient Off-Ball Finisher,0.20093925,0.06777524,0.0,0.0892409,0.0,0.336622,0.30542261,0.0,0.20093925
2026,80617,Ava Hoy,La Salle,A10,Fr,PF/C,A6,Low-Production Player,A6,Low-Production Player,0.97214607,A1,Midrange-Heavy Role Player,0.02785393,A0,Traditional Big,0.0,0.0,0.02785393,0.0,0.0,0.0,0.0,0.97214607,0.0
2026,81069,Charity Sawyer,La Salle,A10,Fr,PF/C,A6,Low-Production Player,A6,Low-Production Player,1.0,A0,Traditional Big,0.0,A1,Midrange-Heavy Role Player,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2026,80984,India Webb,La Salle,A10,Fr,PF/C,A6,Low-Production Player,A6,Low-Production Player,0.8546957,A2,Two-Way Star Big,0.1453043,A0,Traditional Big,0.0,0.0,0.0,0.1453043,0.0,0.0,0.0,0.8546957,0.0
2026,72326,Ivona Miljanic,La Salle,A10,Sr,Combo G,A6,Low-Production Player,A6,Low-Production Player,0.38733938,A3,Three-Point Specialist,0.34561237,A7,Efficient Off-Ball Finisher,0.20430198,0.0,0.0,0.0,0.34561237,0.06274627,0.0,0.38733938,0.20430198
2026,80983,Jana Mbambo Njoya,La Salle,A10,Fr,Combo G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.53966506,A6,Low-Production Player,0.28207383,A0,Traditional Big,0.17826111,0.17826111,0.53966506,0.0,0.0,0.0,0.0,0.28207383,0.0
2026,79325,Joan Quinn,La Salle,A10,So,Scoring PG,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.29023888,A3,Three-Point Specialist,0.2612157,A7,Efficient Off-Ball Finisher,0.21044128,0.06847592,0.00365769,0.01284148,0.2612157,0.097296,0.29023888,0.05583305,0.21044128
2026,78558,Kiara Williams,La Salle,A10,So,Wing G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.30237266,A2,Two-Way Star Big,0.28136692,A4,Combo Guard,0.1835948,0.09229996,0.30237266,0.28136692,0.0,0.1835948,0.14036566,0.0,0.0
2026,79622,Lauren Patnode,La Salle,A10,So,Combo G,A6,Low-Production Player,A6,Low-Production Player,0.47742258,A7,Efficient Off-Ball Finisher,0.44976625,A2,Two-Way Star Big,0.03641794,0.0,0.03639324,0.03641794,0.0,0.0,0.0,0.47742258,0.44976625
2026,79321,Sania Jenkins,La Salle,A10,So,Combo G,A6,Low-Production Player,A6,Low-Production Player,0.8319581,A3,Three-Point Specialist,0.10832423,A2,Two-Way Star Big,0.05971767,0.0,0.0,0.05971767,0.10832423,0.0,0.0,0.8319581,0.0
2026,80616,Yar Manyiel,La Salle,A10,Jr,Wing G,A0,Traditional Big,A0,Traditional Big,0.56679853,A1,Midrange-Heavy Role Player,0.35456833,A3,Three-Point Specialist,0.06470432,0.56679853,0.35456833,0.0,0.06470432,0.0,0.0,0.0,0.01392882
2026,70269,Brynn Beffert,Lafayette,Pat,Jr,PF/C,A0,Traditional Big,A0,Traditional Big,0.4735301,A2,Two-Way Star Big,0.19984094,A1,Midrange-Heavy Role Player,0.14911377,0.4735301,0.14911377,0.19984094,0.00875306,0.05661715,0.0,0.0706847,0.04146028
2026,81602,Emma Heaney,Lafayette,Pat,Fr,Wing G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.40556116,A0,Traditional Big,0.37911963,A2,Two-Way Star Big,0.08367496,0.37911963,0.40556116,0.08367496,0.0,0.0,0.05838046,0.0,0.07326378
2026,81610,Haley Poser,Lafayette,Pat,Fr,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.38155853,A3,Three-Point Specialist,0.25735137,A6,Low-Production Player,0.23368552,0.0,0.0,0.0,0.25735137,0.38155853,0.12740457,0.23368552,0.0
2026,81611,Haylie Adamski,Lafayette,Pat,Fr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.44937151,A7,Efficient Off-Ball Finisher,0.26429393,A5,Two-Way Star Guard,0.15156762,0.0,0.0,0.06189669,0.44937151,0.0,0.15156762,0.07287026,0.26429393
2026,78312,Jordyn Mays,Lafayette,Pat,So,Wing G,A0,Traditional Big,A0,Traditional Big,0.39895795,A1,Midrange-Heavy Role Player,0.3285439,A2,Two-Way Star Big,0.14461736,0.39895795,0.3285439,0.14461736,0.0,0.0,0.10918449,0.0,0.01869631
2026,81599,Maddison Krug,Lafayette,Pat,Fr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.36083913,A1,Midrange-Heavy Role Player,0.35008086,A0,Traditional Big,0.21999887,0.21999887,0.35008086,0.36083913,0.0,0.0,0.01029609,0.0,0.05878504
2026,70781,Rosie Scognamiglio,Lafayette,Pat,Jr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.4411884,A7,Efficient Off-Ball Finisher,0.24271379,A5,Two-Way Star Guard,0.12082419,0.0,0.08442751,0.0,0.4411884,0.0,0.12082419,0.11084611,0.24271379
2026,67620,Sauda Ntaconayigize,Lafayette,Pat,Sr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.48643186,A4,Combo Guard,0.28630286,A7,Efficient Off-Ball Finisher,0.14317442,0.0,0.02239988,0.03650656,0.48643186,0.28630286,0.0,0.02518442,0.14317442
2026,81598,Sofia Valente,Lafayette,Pat,Fr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.63476464,A6,Low-Production Player,0.14939978,A4,Combo Guard,0.13314369,0.0,0.02596581,0.0,0.63476464,0.13314369,0.0,0.14939978,0.05672608
2026,79586,Talia Zurinskas,Lafayette,Pat,So,Pure PG,A4,Combo Guard,A4,Combo Guard,0.89281104,A3,Three-Point Specialist,0.08853935,A5,Two-Way Star Guard,0.01864961,0.0,0.0,0.0,0.08853935,0.89281104,0.01864961,0.0,0.0
2026,70272,Tasha Chudy,Lafayette,Pat,Jr,Wing G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.32868724,A0,Traditional Big,0.30041304,A4,Combo Guard,0.25751687,0.30041304,0.32868724,0.06022519,0.0,0.25751687,0.05315766,0.0,0.0
2026,70271,Teresa Kiewiet,Lafayette,Pat,Jr,Wing G,A4,Combo Guard,A4,Combo Guard,0.2890423,A2,Two-Way Star Big,0.18119431,A3,Three-Point Specialist,0.15186334,0.0,0.14493439,0.18119431,0.15186334,0.2890423,0.1078251,0.0,0.12514056
2026,69533,Alexis Parker,Lamar,Slnd,Sr,Wing G,A0,Traditional Big,A0,Traditional Big,0.30426108,A4,Combo Guard,0.20838163,A7,Efficient Off-Ball Finisher,0.16866369,0.30426108,0.0,0.07075294,0.02437278,0.20838163,0.16517997,0.05838792,0.16866369
2026,80671,Chisom Oguego,Lamar,Slnd,Jr,Wing G,A0,Traditional Big,A0,Traditional Big,0.53068363,A5,Two-Way Star Guard,0.29075655,A1,Midrange-Heavy Role Player,0.08634321,0.53068363,0.08634321,0.04018793,0.0,0.0,0.29075655,0.05202869,0.0
2026,69763,Jacei Denley,Lamar,Slnd,Jr,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.47865035,A5,Two-Way Star Guard,0.2485322,A7,Efficient Off-Ball Finisher,0.1327295,0.0,0.0352197,0.0,0.09150032,0.47865035,0.2485322,0.01336794,0.1327295
2026,79210,KJ Walker,Lamar,Slnd,Sr,Scoring PG,A3,Three-Point Specialist,A3,Three-Point Specialist,0.74937339,A7,Efficient Off-Ball Finisher,0.19769835,A1,Midrange-Heavy Role Player,0.05292826,0.0,0.05292826,0.0,0.74937339,0.0,0.0,0.0,0.19769835
